"labels","Time","Line","tsNs","id"
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:44.0173639Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::78, N1-S-ProductBadge::79, N1-S-ProductBadge::80, N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:44.0175105Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:44.017636118Z""}",1710756824017,"{""time"":""2024-03-18T10:13:44.017636118Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:44.0175105Z"",""_msg"":""2024-03-18T10:13:44.0173639Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::78, N1-S-ProductBadge::79, N1-S-ProductBadge::80, N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756824017636118,1710756824017636118_440c0516
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:43.9964121Z [Information] 目標角標序號：77，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:43.9965106Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:43.996683968Z""}",1710756823996,"{""time"":""2024-03-18T10:13:43.996683968Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:43.9965106Z"",""_msg"":""2024-03-18T10:13:43.9964121Z [Information] 目標角標序號：77，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756823996683968,1710756823996683968_6d4e8c2
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:42.6926550Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::77, N1-S-ProductBadge::78, N1-S-ProductBadge::79, N1-S-ProductBadge::80, N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:42.6927708Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:42.693049793Z""}",1710756822693,"{""time"":""2024-03-18T10:13:42.693049793Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:42.6927708Z"",""_msg"":""2024-03-18T10:13:42.6926550Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::77, N1-S-ProductBadge::78, N1-S-ProductBadge::79, N1-S-ProductBadge::80, N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756822693049793,1710756822693049793_e01d90
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:42.6682944Z [Information] 目標角標序號：76，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:42.6684069Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:42.668573743Z""}",1710756822668,"{""time"":""2024-03-18T10:13:42.668573743Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:42.6684069Z"",""_msg"":""2024-03-18T10:13:42.6682944Z [Information] 目標角標序號：76，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756822668573743,1710756822668573743_a10a808c
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:41.5852399Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::76, N1-S-ProductBadge::77, N1-S-ProductBadge::78, N1-S-ProductBadge::79, N1-S-ProductBadge::80, N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:41.5853550Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:41.585473422Z""}",1710756821585,"{""time"":""2024-03-18T10:13:41.585473422Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:41.5853550Z"",""_msg"":""2024-03-18T10:13:41.5852399Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::76, N1-S-ProductBadge::77, N1-S-ProductBadge::78, N1-S-ProductBadge::79, N1-S-ProductBadge::80, N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756821585473422,1710756821585473422_796f6ed4
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:41.5595581Z [Information] 目標角標序號：75，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:41.5596446Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:41.559764899Z""}",1710756821559,"{""time"":""2024-03-18T10:13:41.559764899Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:41.5596446Z"",""_msg"":""2024-03-18T10:13:41.5595581Z [Information] 目標角標序號：75，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756821559764899,1710756821559764899_213c8420
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:40.2151379Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::75, N1-S-ProductBadge::76, N1-S-ProductBadge::77, N1-S-ProductBadge::78, N1-S-ProductBadge::79, N1-S-ProductBadge::80, N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:40.2152687Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:40.215393394Z""}",1710756820215,"{""time"":""2024-03-18T10:13:40.215393394Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:40.2152687Z"",""_msg"":""2024-03-18T10:13:40.2151379Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::75, N1-S-ProductBadge::76, N1-S-ProductBadge::77, N1-S-ProductBadge::78, N1-S-ProductBadge::79, N1-S-ProductBadge::80, N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756820215393394,1710756820215393394_78082fa
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:40.1951095Z [Information] 目標角標序號：74，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:40.1952010Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:40.195367358Z""}",1710756820195,"{""time"":""2024-03-18T10:13:40.195367358Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:40.1952010Z"",""_msg"":""2024-03-18T10:13:40.1951095Z [Information] 目標角標序號：74，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756820195367358,1710756820195367358_92e6e754
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:38.8310938Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::74, N1-S-ProductBadge::75, N1-S-ProductBadge::76, N1-S-ProductBadge::77, N1-S-ProductBadge::78, N1-S-ProductBadge::79, N1-S-ProductBadge::80, N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:38.8312196Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:38.831386742Z""}",1710756818831,"{""time"":""2024-03-18T10:13:38.831386742Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:38.8312196Z"",""_msg"":""2024-03-18T10:13:38.8310938Z [Information] Get Tagging Data API Result : ItemId : 3709 ItemType : product TagValues : N1-S-ProductBadge::74, N1-S-ProductBadge::75, N1-S-ProductBadge::76, N1-S-ProductBadge::77, N1-S-ProductBadge::78, N1-S-ProductBadge::79, N1-S-ProductBadge::80, N1-S-ProductBadge::81, N1-S-ProductBadge::82, N1-S-ProductBadge::83, N1-S-ProductBadge::84, N1-S-ProductBadge::85, N1-S-ProductBadge::86, N1-S-ProductBadge::87, N1-S-ProductBadge::89, N1-S-ProductBadge::90, N1-S-ProductBadge::91, N1-S-ProductBadge::92, N1-S-ProductBadge::93, N1-S-ProductBadge::94, N1-S-ProductBadge::95, N1-S-ProductBadge::96, N1-S-ProductBadge::97, N1-S-ProductBadge::98, N1-S-ProductBadge::99, N1-S-ProductBadge::100"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756818831386742,1710756818831386742_5a205976
"{""__tenant_id__"":""fake"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_lt"":""Common"",""_lvl"":""Information"",""_msg"":""2024-03-18T10:13:38.6739482Z [Information] 目標角標序號：73，unapplyTag執行完成"",""_props_CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_props_GroupName"":""commerce-nmqv3.group1"",""_props_JobName"":""ProductBadgeArchiveJob"",""_props_LogRootPath"":""D:\\logs\\nmq"",""_props_TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_ts"":""2024-03-18T10:13:38.6740436Z"",""container"":""commerce-nmqv3-console-nmqv3worker"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker"",""kube_namespace"":""my-qa-commerce-nmqv3"",""service"":""my-qa-commerce-nmqv3"",""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""stream"":""stdout"",""time"":""2024-03-18T10:13:38.674198749Z""}",1710756818674,"{""time"":""2024-03-18T10:13:38.674198749Z"",""stream"":""stdout"",""_ts"":""2024-03-18T10:13:38.6740436Z"",""_msg"":""2024-03-18T10:13:38.6739482Z [Information] 目標角標序號：73，unapplyTag執行完成"",""_lvl"":""Information"",""_srctx"":""NMQ.Core.Router.ProcessPool.WorkerProcessPool"",""_lt"":""Common"",""_hid"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""_props"":{""TaskId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""SourceId"":"""",""JobName"":""ProductBadgeArchiveJob"",""GroupName"":""commerce-nmqv3.group1"",""CorrelationId"":""2d15e4fe-dfcf-45cc-ac61-5f6a98e2f492"",""LogRootPath"":""D:\\logs\\nmq""},""source"":""commerce-nmqv3-console-nmqv3worker-59786bdfb-hxdpg"",""kube_namespace"":""my-qa-commerce-nmqv3"",""kube_container_name"":""commerce-nmqv3-console-nmqv3worker""}",1710756818674198749,1710756818674198749_9e794f16
